MRNA,PFE,JNJ,GOOGL,FB,AAPL,COST,WMT,KR,JPM,BAC,HSBC
14.199999809265137,30.524972915649414,120.31287384033203,1202.4000244140625,,55.6067008972168,283.2048034667969,113.7767562866211,23.201984405517578,103.69635009765625,26.22384262084961,33.1168327331543
14.15999984741211,30.61050033569336,120.16389465332031,1209.469970703125,,56.35619354248047,283.43365478515625,114.42728424072266,22.549339294433594,105.15103149414062,26.750389099121094,33.54408645629883
14.055000305175781,30.884185791015625,122.2774429321289,1215.7099609375,,57.85517120361328,283.87255859375,115.02998352050781,22.93714714050293,106.92794036865234,27.182910919189453,34.72585678100586
13.930000305175781,31.046693801879883,121.70947265625,1217.77001953125,,57.77189254760742,283.796142578125,114.00635528564453,22.795265197753906,107.2133560180664,27.399169921875,34.76222229003906
14.329999923706055,31.217748641967773,123.68333435058594,1242.239990234375,,57.63718032836914,284.6260986328125,114.35076141357422,22.993894577026367,110.44495391845703,27.953922271728516,35.089473724365234
14.149999618530273,31.080902099609375,125.85272216796875,1243.0,,57.40449905395508,284.9980773925781,114.24551391601562,23.18307113647461,110.18714904785156,28.367637634277344,35.144020080566406
14.539999961853027,31.18353843688965,126.78382110595703,1252.800048828125,,57.62738800048828,288.4510498046875,114.64730834960938,23.107398986816406,110.80402374267578,28.452260971069336,35.33491897583008
14.8100004196167,31.18353843688965,118.89764404296875,1244.4100341796875,,57.90415573120117,288.8898620605469,113.97765350341797,22.6439266204834,110.99734497070312,28.53688621520996,35.2076530456543
15.5,31.18353843688965,119.19559478759766,1244.280029296875,,58.90837097167969,287.1919250488281,114.55165100097656,22.804719924926758,113.75019073486328,29.166858673095703,35.589454650878906
15.920000076293945,31.15788459777832,120.29426574707031,1241.199951171875,,58.773658752441406,286.1331481933594,114.39857482910156,23.504657745361328,114.89183807373047,29.336103439331055,35.64400100708008
16.899999618530273,31.44867706298828,120.94599914550781,1257.6300048828125,,59.562339782714844,283.6053771972656,114.17854309082031,23.627620697021484,115.19567108154297,29.5429630279541,35.780357360839844
16.59000015258789,31.123668670654297,118.71142578125,1259.1099853515625,,59.660308837890625,283.3478698730469,113.93939208984375,23.58032989501953,115.11280059814453,29.486543655395508,35.87126541137695
17.010000228881836,31.44867706298828,119.50285339355469,1264.300048828125,,60.39509963989258,282.8232421875,113.88197326660156,23.911380767822266,116.03348541259766,29.82503890991211,35.925811767578125
17.030000686645508,31.884862899780273,120.27561950683594,1288.97998046875,,61.00008010864258,285.15069580078125,114.05419158935547,23.95867347717285,116.47540283203125,29.937870025634766,34.625858306884766
16.989999771118164,32.68027877807617,120.21975708007812,1260.6600341796875,,59.58927536010742,282.2127380371094,112.07389068603516,23.296567916870117,116.4017562866211,30.154132843017578,34.51677322387695
17.139999389648438,32.911197662353516,123.68333435058594,1260.699951171875,,59.58193588256836,286.0091552734375,112.98271179199219,23.400617599487305,115.75727081298828,29.731016159057617,34.48041534423828
16.75,32.81712341308594,122.9384765625,1258.800048828125,,60.92906188964844,284.020751953125,112.17911529541016,23.306026458740234,115.01152038574219,29.40192413330078,34.353145599365234
15.65999984741211,32.834228515625,122.1563949584961,1272.25,,62.65827178955078,283.04571533203125,112.52351379394531,23.6370792388916,117.6630859375,29.9002628326416,34.60768508911133
16.799999237060547,32.52632522583008,121.25323486328125,1289.6099853515625,,63.06975173950195,283.7436218261719,112.4756851196289,23.6370792388916,118.60218811035156,30.46441650390625,35.01675033569336
16.889999389648438,32.05592727661133,121.43016815185547,1291.43994140625,,62.979129791259766,285.99957275390625,113.70977783203125,26.323326110839844,118.8599853515625,30.85932731628418,34.934940338134766
16.1299991607666,32.1671142578125,121.93294525146484,1291.010009765625,,63.00607681274414,288.2843322753906,114.32205200195312,25.538259506225586,119.04412078857422,30.831119537353516,34.99857711791992
17.5,31.873498916625977,122.37052917480469,1306.93994140625,,63.73324203491211,291.7639465332031,115.02042388916016,25.405841827392578,119.68859100341797,31.244834899902344,34.94403076171875
17.489999771118164,31.99439239501953,123.83232116699219,1309.0,,63.907676696777344,289.2880554199219,114.2646484375,25.55717658996582,120.03844451904297,31.27303695678711,34.76222229003906
17.399999618530273,31.890771865844727,122.88262939453125,1298.280029296875,,64.41374969482422,287.5864562988281,113.88197326660156,25.16937828063965,119.61492919921875,31.19782066345215,34.280418395996094
17.989999771118164,31.92531967163086,122.29606628417969,1297.2099609375,,64.35477447509766,287.26141357421875,113.95852661132812,25.538259506225586,118.91521453857422,31.11319351196289,34.253150939941406
18.25,31.60580825805664,122.2215805053711,1296.1800537109375,,64.97140502929688,289.5556945800781,115.73792266845703,25.595012664794922,118.28914642333984,30.831119537353516,33.54408645629883
18.34000015258789,31.562625885009766,121.93294525146484,1309.1500244140625,,64.5218505859375,291.17120361328125,115.42222595214844,25.604524612426758,118.3996353149414,30.746498107910156,33.46227264404297
19.3700008392334,32.19301223754883,125.63861083984375,1333.5400390625,,65.2883071899414,290.2822570800781,113.7193603515625,25.452289581298828,119.25586700439453,30.96275520324707,33.64407730102539
19.450000762939453,32.141204833984375,125.53616333007812,1319.8399658203125,,65.61751556396484,291.1235046386719,115.03956604003906,25.699674606323242,120.2593994140625,30.99095916748047,33.85316848754883
19.360000610351562,32.52116012573242,125.52685546875,1312.5899658203125,,65.41851806640625,288.92474365234375,114.69515228271484,25.566469192504883,120.22256469726562,30.972158432006836,34.03497314453125
20.18000030517578,31.99439239501953,126.56965637207031,1301.8599853515625,,64.65695190429688,287.32843017578125,113.96809387207031,25.300048828125,119.34793853759766,30.737091064453125,33.72589874267578
20.200000762939453,32.59024429321289,127.03523254394531,1300.1400146484375,,64.36707305908203,287.04156494140625,114.66644287109375,25.40471649169922,119.62411499023438,30.878131866455078,33.48954391479492
20.690000534057617,33.0997314453125,128.55284118652344,1293.6700439453125,,64.31055450439453,286.1238708496094,114.18811798095703,25.737735748291016,120.41593170166016,31.19782066345215,33.807708740234375
20.0,33.401981353759766,128.60906982421875,1305.6400146484375,,65.43817138671875,285.87530517578125,113.7671890258789,25.690160751342773,121.0604019165039,31.470497131347656,34.17133331298828
20.329999923706055,33.0651969909668,128.59970092773438,1313.0,,64.92719268798828,287.9688720703125,114.0254898071289,25.728221893310547,121.22611999511719,31.3576602935791,34.116790771484375
20.3700008392334,33.358802795410156,129.1434783935547,1312.1300048828125,,65.79930114746094,287.5100402832031,113.61412048339844,25.90900230407715,121.58519744873047,31.423480987548828,34.198604583740234
20.360000610351562,33.26380920410156,128.8997344970703,1304.0899658203125,,65.65434265136719,286.6018371582031,113.9298324584961,26.013669967651367,121.3089828491211,31.329452514648438,33.871341705322266
19.760000228881836,33.0651969909668,128.77786254882812,1288.8599853515625,,64.89524841308594,284.28851318359375,114.11157989501953,26.39426040649414,121.0419921875,31.432886123657227,33.46227264404297
21.280000686645508,32.857948303222656,128.59036254882812,1294.739990234375,,63.7381591796875,282.644287109375,113.52801513671875,26.061241149902344,119.48603820800781,30.878131866455078,33.02592849731445
21.270000457763672,32.9356689453125,130.671630859375,1318.93994140625,,64.30074310302734,283.456787109375,113.54715728759766,26.29911231994629,121.84297943115234,31.169618606567383,33.153194427490234
20.639999389648438,32.840675354003906,130.84039306640625,1326.9599609375,,65.24408721923828,280.18743896484375,114.02763366699219,25.499866485595703,122.505859375,31.28305435180664,33.062286376953125
18.940000534057617,33.0651969909668,131.6091766357422,1339.3900146484375,,66.50436401367188,281.9559631347656,115.1039047241211,26.156391143798828,124.32879638671875,31.83138656616211,33.516815185546875
18.780000686645508,33.09110641479492,131.72164916992188,1342.989990234375,,65.57328796386719,282.1567077636719,114.70030212402344,26.489408493041992,123.74880981445312,31.680124282836914,33.48045349121094
18.8700008392334,33.229270935058594,131.24354553222656,1342.8900146484375,,65.95652770996094,282.7493896484375,114.4888916015625,26.51795768737793,123.83165740966797,31.699031829833984,33.37136459350586
18.649999618530273,33.0047492980957,132.17166137695312,1344.25,,66.51909637451172,282.2905578613281,114.35435485839844,26.66067886352539,123.53701782226562,31.803024291992188,33.78044128417969
18.450000762939453,33.28107833862305,132.50918579101562,1348.489990234375,,66.68860626220703,284.24066162109375,115.08468627929688,26.831947326660156,127.07245635986328,32.78623962402344,34.48041534423828
18.6200008392334,33.0997314453125,132.54669189453125,1346.8699951171875,,67.59512329101562,279.0116882324219,115.593994140625,26.727285385131836,125.95841217041016,32.55934143066406,34.934940338134766
18.520000457763672,33.79921340942383,132.93104553222656,1360.699951171875,,68.752197265625,280.56982421875,115.83421325683594,26.936609268188477,126.44638061523438,32.805137634277344,35.380374908447266
18.440000534057617,33.59196472167969,134.5904998779297,1354.8900146484375,,68.8873291015625,282.5295104980469,116.54534912109375,27.307689666748047,127.2197494506836,33.12656784057617,35.37128448486328
18.639999389648438,33.58332443237305,134.2436065673828,1351.9100341796875,,68.72271728515625,279.0116882324219,115.18077087402344,26.955642700195312,127.09086608886719,33.19275665283203,35.480369567871094
19.40999984741211,33.652408599853516,136.26864624023438,1356.43994140625,,68.79151916503906,280.7705383300781,115.39220428466797,27.364778518676758,126.45558166503906,33.0414924621582,35.34401321411133
19.829999923706055,33.87693405151367,136.93429565429688,1351.219970703125,,68.6490249633789,281.84124755859375,115.593994140625,27.593137741088867,126.35432434082031,33.050941467285156,35.35310745239258
19.700000762939453,33.95465087890625,137.29054260253906,1350.6300048828125,,69.76927185058594,280.38818359375,114.38318634033203,27.488473892211914,126.3174819946289,33.24946975708008,35.25310516357422
19.75,33.92874526977539,136.81240844726562,1344.4300537109375,,69.83560943603516,281.2676696777344,114.84444427490234,27.68828773498535,126.66732788085938,33.2967414855957,35.17129135131836
19.860000610351562,34.0064582824707,136.71865844726562,1362.469970703125,,71.22115325927734,282.7016296386719,114.85405731201172,27.488473892211914,128.01153564453125,33.58036804199219,35.380374908447266
19.520000457763672,33.95465087890625,136.64366149902344,1354.6400146484375,,71.19413757324219,281.1529846191406,114.92131042480469,27.364778518676758,128.1036376953125,33.41964340209961,35.45309829711914
19.049999237060547,33.6005973815918,136.22178649902344,1339.7099609375,,71.61668395996094,282.1375732421875,114.7387466430664,27.650224685668945,127.63407135009766,33.23057174682617,35.43491744995117
19.559999465942383,33.833744049072266,136.7561492919922,1339.3900146484375,,72.13995361328125,280.97137451171875,114.20060729980469,27.5836238861084,128.3429718017578,33.2967414855957,35.534912109375
19.229999542236328,33.79921340942383,136.8499298095703,1368.6800537109375,,73.7859115600586,278.6483459472656,114.29669952392578,27.269630432128906,129.89894104003906,33.69380569458008,35.78944778442383
18.889999389648438,33.61787414550781,135.2655029296875,1361.52001953125,,73.06856536865234,278.8777770996094,113.28767395019531,27.307689666748047,128.18475341796875,32.99422073364258,35.234928131103516
18.1299991607666,33.57468795776367,135.0967559814453,1397.81005859375,,73.65078735351562,278.9543151855469,113.05706024169922,27.40283966064453,128.08282470703125,32.94694900512695,35.11675262451172
17.780000686645508,33.462432861328125,135.92173767089844,1395.1099853515625,,73.30441284179688,278.5145568847656,112.00960540771484,27.20302963256836,125.90533447265625,32.72951126098633,34.85312271118164
17.979999542236328,33.730125427246094,135.90301513671875,1405.0400390625,,74.48359680175781,281.7073669433594,111.625244140625,27.041276931762695,126.88752746582031,33.060401916503906,34.77131271362305
18.399999618530273,33.58332443237305,136.30613708496094,1419.7900390625,,76.0656967163086,286.2290954589844,112.77838134765625,27.060304641723633,127.35079956054688,33.11711883544922,34.99857711791992
19.139999389648438,34.1014518737793,135.9967498779297,1428.9599609375,,76.23766326904297,284.1450500488281,111.83663177490234,26.98418617248535,126.0813980102539,32.842960357666016,34.67131042480469
20.260000228881836,34.03236770629883,136.59677124023438,1440.030029296875,,77.8664321899414,286.6592102050781,111.35614776611328,27.041276931762695,127.12841796875,33.14548110961914,35.01675033569336
20.0,34.60231018066406,137.3655548095703,1430.5899658203125,,76.81497192382812,286.54443359375,111.64445495605469,27.440898895263672,128.6110076904297,33.39128875732422,34.88949203491211
20.239999771118164,35.12043380737305,137.82492065429688,1439.199951171875,,76.48579406738281,287.56732177734375,110.77957916259766,26.917583465576172,126.68366241455078,32.77677536010742,34.862213134765625
21.010000228881836,35.068626403808594,138.9405517578125,1450.1600341796875,,77.44388580322266,289.67999267578125,111.3753890991211,26.71776580810547,127.17475128173828,32.82405090332031,35.107662200927734
20.6200008392334,34.98228073120117,139.8499755859375,1479.52001953125,,78.30127716064453,291.25726318359375,110.47206115722656,26.784374237060547,128.05502319335938,32.814598083496094,35.244014739990234
20.940000534057617,34.83547592163086,139.94374084472656,1482.25,,77.77061462402344,299.4593505859375,111.07747650146484,27.03175926208496,126.79486846923828,32.3891716003418,34.48041534423828
21.969999313354492,34.7059440612793,138.98744201660156,1483.8699951171875,,78.04823303222656,298.149658203125,111.56756591796875,26.993703842163086,126.64659881591797,32.48371124267578,34.60768508911133
21.469999313354492,35.15497589111328,139.24996948242188,1484.68994140625,,78.42408752441406,299.0960388183594,111.28887939453125,27.060304641723633,126.51688385009766,32.256813049316406,34.28950881958008
21.1200008392334,34.386417388916016,139.05307006835938,1466.1700439453125,,78.19808197021484,296.8304748535156,109.90510559082031,26.822431564331055,123.3757095336914,31.70848274230957,34.10770034790039
22.739999771118164,34.68002700805664,139.4562225341797,1431.72998046875,,75.89865112304688,295.817138671875,111.33694458007812,26.955642700195312,122.33796691894531,31.056161880493164,33.189552307128906
22.360000610351562,32.9356689453125,140.1593475341797,1450.5,,78.04576873779297,297.1554870605469,112.04804229736328,26.955642700195312,124.561767578125,31.424869537353516,33.389549255371094
20.549999237060547,32.45207595825195,141.13438415527344,1456.699951171875,,79.679443359375,295.94140625,111.36576843261719,26.11833381652832,124.3764419555664,31.207427978515625,33.362274169921875
20.989999771118164,32.33867645263672,140.9656219482422,1454.25,,79.56398010253906,295.8362731933594,112.0288314819336,26.21347999572754,125.91458892822266,31.651762008666992,33.671356201171875
20.510000228881836,32.486976623535156,139.56871032714844,1432.780029296875,,76.03622436523438,292.060302734375,110.02041625976562,25.556955337524414,122.64373016357422,31.037256240844727,32.989566802978516
20.3799991607666,32.722511291503906,140.78750610351562,1482.5999755859375,,75.82740020751953,288.6954040527344,109.80900573730469,25.67113494873047,123.57958984375,31.16961669921875,32.780479431152344
20.8700008392334,32.87953567504883,142.1281280517578,1445.4100341796875,,78.33074951171875,291.4676208496094,110.76995849609375,26.061241149902344,125.35863494873047,31.78411102294922,33.21683120727539
20.049999237060547,33.29827880859375,144.36883544921875,1446.050048828125,,78.969482421875,295.3392639160156,112.24984741210938,26.71776580810547,127.48978424072266,32.814598083496094,33.61681365966797
19.8799991607666,33.37678909301758,143.9375457763672,1475.969970703125,,79.89317321777344,297.5520935058594,111.76936340332031,26.689226150512695,127.5083236694336,32.77677536010742,33.72589874267578
23.239999771118164,33.1935920715332,142.4000244140625,1479.1099853515625,,78.80722045898438,300.4450988769531,111.90390014648438,26.60359001159668,127.10063934326172,32.720062255859375,33.90770721435547
23.649999618530273,32.98421859741211,142.37191772460938,1508.6600341796875,,79.18151092529297,300.598388671875,110.7507553100586,26.774856567382812,127.62881469726562,32.795684814453125,34.03497314453125
21.350000381469727,33.22848892211914,142.49378967285156,1510.06005859375,,78.70378112792969,297.6191101074219,110.89488983154297,27.060304641723633,127.86970520019531,32.8713264465332,34.77131271362305
19.010000228881836,32.92315673828125,141.64999389648438,1518.6300048828125,,80.57282257080078,301.87249755859375,111.32732391357422,27.298175811767578,127.86970520019531,33.01312255859375,35.089473724365234
19.045000076293945,32.2165412902832,140.7124786376953,1513.3900146484375,,79.99906921386719,304.822998046875,112.85525512695312,27.39385986328125,127.75852966308594,33.00367736816406,34.73494338989258
19.0,31.85014533996582,140.74998474121094,1518.72998046875,,80.0187759399414,304.9283142089844,113.28767395019531,27.01112937927246,127.36935424804688,32.94694900512695,34.489505767822266
18.90999984741211,31.684389114379883,139.8218231201172,1519.43994140625,,78.55357360839844,308.5111389160156,114.9597396850586,28.427227020263672,125.68296813964844,32.398616790771484,32.56230545043945
18.920000076293945,31.605884552001953,139.63436889648438,1524.8699951171875,,79.69124603271484,309.4403076171875,113.08588409423828,28.264568328857422,127.39714813232422,32.82405090332031,32.935020446777344
18.540000915527344,31.274383544921875,139.09994506835938,1516.989990234375,,78.87370300292969,310.4557800292969,113.09548950195312,28.494203567504883,127.39714813232422,32.94694900512695,32.88047409057617
18.229999542236328,31.16097068786621,140.56248474121094,1483.4599609375,,77.0884017944336,308.41534423828125,113.95075225830078,29.001319885253906,125.84046173095703,32.48371124267578,33.144100189208984
18.59000015258789,30.244991302490234,137.6659393310547,1419.8599853515625,,73.42667388916016,300.4355163574219,111.77898406982422,28.963050842285156,122.45840454101562,30.942716598510742,32.27140808105469
23.760000228881836,29.599435806274414,136.47714233398438,1386.3199462890625,,70.9395523071289,292.0533142089844,109.92432403564453,28.38895606994629,116.99150848388672,29.3828182220459,31.653255462646484
29.15999984741211,30.28860855102539,135.5619354248047,1390.469970703125,,72.06490325927734,292.8388977050781,109.33814239501953,27.508678436279297,117.3436050415039,28.9573917388916,32.42594909667969
26.15999984741211,29.74773597717285,131.2595977783203,1314.949951171875,,67.3541488647461,280.80694580078125,106.09009552001953,27.135517120361328,112.46047973632812,27.53929901123047,31.676652908325195
25.93000030517578,29.154531478881836,126.88175964355469,1339.25,,67.31475830078125,269.32098388671875,103.47626495361328,26.915447235107422,107.58659362792969,26.943700790405273,31.442495346069336
29.8799991607666,30.428186416625977,132.10874938964844,1386.3199462890625,,73.5818099975586,296.143798828125,111.35614776611328,28.39851951599121,112.59945678710938,27.76619529724121,31.629817962646484
27.90999984741211,29.922212600708008,127.92902374267578,1337.719970703125,,71.24491119384766,290.00335693359375,108.50210571289062,28.07320213317871,108.37420654296875,26.234661102294922,30.505870819091797
27.489999771118164,31.754179000854492,135.37322998046875,1381.5999755859375,,74.549560546875,307.25616455078125,112.21141052246094,29.623254776000977,111.05205535888672,26.839712142944336,31.124040603637695
28.010000228881836,30.934160232543945,133.9862823486328,1314.760009765625,,72.13139343261719,302.485595703125,111.39458465576172,32.02488708496094,105.60370635986328,25.479175567626953,30.655731201171875
29.610000610351562,30.550317764282227,134.00514221191406,1295.739990234375,,71.1734848022461,298.2513122558594,112.6534652709961,30.656627655029297,100.14606475830078,24.46114730834961,30.21551513671875
24.290000915527344,29.451135635375977,128.73101806640625,1215.7900390625,,65.54421997070312,289.284912109375,112.58618927001953,29.90073585510254,86.58076477050781,20.864763259887695,28.520227432250977
22.34000015258789,30.175201416015625,133.63719177246094,1275.1700439453125,,70.26481628417969,296.3929443359375,115.11351013183594,31.19244956970215,93.30781555175781,22.463153839111328,29.66290855407715
23.610000610351562,28.064069747924805,124.35316467285156,1210.9000244140625,,67.8244857788086,284.9261474609375,109.9627685546875,29.26923370361328,88.91576385498047,21.568815231323242,28.951072692871094
22.299999237060547,26.1884765625,118.32421875,1111.550048828125,,61.126502990722656,268.0852355957031,99.98799133300781,27.862703323364258,81.58643341064453,19.51373291015625,26.740636825561523
21.299999237060547,28.5351505279541,126.70246887207031,1214.27001953125,,68.44995880126953,289.5626525878906,109.64563751220703,29.384052276611328,96.28218841552734,22.986438751220703,28.005081176757812
26.489999771118164,26.328060150146484,119.94702911376953,1073.0,,59.64408493041992,271.2751770019531,102.59220123291016,29.75721549987793,81.87366485595703,19.4471378326416,26.35662269592285
28.18000030517578,28.055347442626953,128.87252807617188,1118.06005859375,,62.26664352416992,294.084228515625,114.60420989990234,31.575180053710938,86.87728118896484,20.912330627441406,27.81775665283203
31.579999923706055,28.22981834411621,127.33464813232422,1091.18994140625,,60.74235916137695,294.5728454589844,117.79458618164062,32.44588851928711,77.73179626464844,19.780136108398438,26.7874698638916
28.270000457763672,26.537425994873047,119.8715591430664,1111.6700439453125,,60.27694320678711,292.388671875,115.294677734375,32.704227447509766,79.0383071899414,20.17021942138672,27.23704719543457
28.200000762939453,25.30738639831543,113.11609649658203,1068.2099609375,,56.450233459472656,278.2109069824219,110.00532531738281,30.398284912109375,77.37043762207031,18.714536666870117,26.984159469604492
26.56999969482422,24.853757858276367,104.86048126220703,1054.1300048828125,,55.25099563598633,273.5263977050781,110.30453491210938,29.73807716369629,73.22855377197266,17.201766967773438,26.347253799438477
25.81999969482422,25.909320831298828,112.44619750976562,1130.010009765625,,60.79407501220703,272.9612731933594,111.02845001220703,28.848228454589844,81.93853759765625,20.00847816467285,27.71472930908203
27.1299991607666,25.952938079833984,112.65379333496094,1101.6199951171875,,60.45917892456055,269.0527038574219,105.59432220458984,26.733652114868164,84.99629211425781,20.075077056884766,27.81775665283203
27.940000534057617,27.697673797607422,119.41865539550781,1162.9200439453125,,63.64071273803711,280.0118408203125,105.99969482421875,27.74788475036621,90.9172134399414,21.616384506225586,28.220504760742188
30.049999237060547,26.956165313720703,116.20133209228516,1110.260009765625,,61.0058479309082,272.3768615722656,105.76805114746094,27.87226676940918,84.4403305053711,20.55078887939453,27.040359497070312
30.479999542236328,28.50025177001953,125.49480438232422,1146.31005859375,,62.746829986572266,278.8814392089844,111.18287658691406,28.36981773376465,86.63636016845703,20.969419479370117,27.03099250793457
29.950000762939453,28.474082946777344,123.72103118896484,1161.949951171875,,62.618778228759766,273.1432800292969,109.66749572753906,28.81952667236328,83.42108154296875,20.198760986328125,26.234861373901367
29.670000076293945,27.697673797607422,121.53211212158203,1102.0999755859375,,59.32396697998047,274.723876953125,110.16939544677734,29.18311882019043,78.16729736328125,18.809682846069336,23.5467472076416
33.20000076293945,28.674726486206055,125.62689208984375,1117.030029296875,,60.31387710571289,279.2262878417969,114.52252197265625,30.235624313354492,81.08606719970703,19.570823669433594,22.97540855407715
34.84000015258789,29.346452713012695,126.58924865722656,1092.699951171875,,59.447086334228516,276.5152893066406,115.32365417480469,30.895830154418945,78.68934631347656,19.057050704956055,22.788082122802734
34.63999938964844,30.157752990722656,131.86341857910156,1183.18994140625,,64.63310241699219,292.2928771972656,121.68439483642578,31.221158981323242,83.75430297851562,20.350990295410156,23.818368911743164
32.02000045776367,29.320276260375977,129.71221923828125,1182.56005859375,,63.884498596191406,290.8655090332031,117.74633026123047,30.48440170288086,84.85904693603516,21.064559936523438,23.977596282958984
32.41999816894531,30.183921813964844,135.16566467285156,1207.0,,65.51960754394531,293.107177734375,117.6015396118164,29.680665969848633,88.28561401367188,22.31092643737793,24.361610412597656
31.860000610351562,30.873092651367188,133.2503662109375,1206.5699462890625,,65.99238586425781,287.397705078125,117.56294250488281,29.71894073486328,96.20604705810547,23.652437210083008,25.06407928466797
32.900001525878906,30.65500259399414,131.8728485107422,1210.4100341796875,,67.28766632080078,287.0240478515625,120.9411849975586,29.977279663085938,91.92749786376953,22.758098602294922,24.764360427856445
34.65999984741211,31.789073944091797,137.77915954589844,1265.22998046875,,70.68590545654297,300.9337158203125,124.51246643066406,30.7044677734375,89.40906524658203,22.577327728271484,25.14837646484375
37.25,31.379066467285156,139.3170623779297,1257.300048828125,,70.04073333740234,297.2263488769531,124.28081512451172,30.647058486938477,84.99948120117188,21.11212921142578,23.837100982666016
40.599998474121094,31.300552368164062,141.21351623535156,1257.4300537109375,,70.59725189208984,308.0417175292969,127.72663116455078,30.570510864257812,81.76014709472656,20.37952995300293,23.659143447875977
46.849998474121094,32.1990852355957,143.4307098388672,1279.0,,69.63933563232422,304.5547790527344,127.52394104003906,30.551374435424805,89.10948181152344,22.149185180664062,24.31477928161621
51.689998626708984,31.47502899169922,143.10049438476562,1261.1500244140625,,68.1938705444336,298.960205078125,125.3328857421875,30.551374435424805,85.86080169677734,21.407073974609375,23.902664184570312
49.2599983215332,31.073734283447266,141.22293090820312,1212.1600341796875,,66.08597564697266,288.66217041015625,124.7151870727539,30.781009674072266,83.37045288085938,20.58884620666504,23.115901947021484
51.20000076293945,31.62332534790039,144.34591674804688,1258.4100341796875,,67.98948669433594,296.4121398925781,127.01237487792969,30.914968490600586,83.64195251464844,20.741073608398438,23.387521743774414
47.439998626708984,32.007171630859375,146.72352600097656,1271.1700439453125,,67.72600555419922,292.5610656738281,124.058837890625,31.460357666015625,83.68875885009766,20.80767250061035,23.424985885620117
50.5,32.609107971191406,146.1102752685547,1276.5999755859375,,69.68121337890625,297.4945983886719,124.93717956542969,31.53690528869629,84.92456817626953,21.10262107849121,23.396886825561523
48.04999923706055,33.43785095214844,145.57247924804688,1270.8599853515625,,69.73046875,295.79901123046875,123.83684539794922,31.843088150024414,88.585205078125,22.329954147338867,24.183652877807617
47.880001068115234,33.07146072387695,142.8363037109375,1232.5899658203125,,68.60018157958984,292.1300354003906,123.54725646972656,30.96280860900879,89.21244812011719,22.729551315307617,24.239849090576172
46.369998931884766,33.254661560058594,141.7512969970703,1342.1800537109375,,70.85336303710938,294.17999267578125,119.30032348632812,30.15907859802246,91.61856079101562,23.576322555541992,24.89548683166504
